,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index,next.done
469,"[ 4.3974038e-02  7.6450431e-01  1.8081302e-03  2.4164085e+00
  5.6652588e-01  2.0377553e+00 -2.1374993e+00  1.0000000e+00]","[-2.8583932e+00 -3.1694319e+01 -8.6667013e-01  2.8863960e+01
  1.0365248e+00  1.9042665e+00  4.2222682e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3258257e-02  7.5975001e-01  9.8366523e-04  2.4108024e+00
  5.6741184e-01  2.0341487e+00 -2.1367240e+00  1.0000000e+00]","[ 0.00725902  0.02838549  0.00493065  0.0309193  -0.00232836  0.02417389
  0.00308166  0.        ]",15.633333,469,24,9245,0,False
470,"[ 4.3857697e-02  7.6522350e-01  1.9002054e-03  2.4173336e+00
  5.6640804e-01  2.0382550e+00 -2.1378174e+00  1.0000000e+00]","[-2.2157803e+00 -3.2710220e+01 -6.0759503e-01  2.8814257e+01
  1.0625017e+00  1.6592357e+00  4.3581845e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3626413e-02  7.6156777e-01  1.2981312e-03  2.4127102e+00
  5.6709158e-01  2.0354428e+00 -2.1367414e+00  1.0000000e+00]","[ 0.00612907  0.03043993  0.0053073   0.03115899 -0.0053073   0.02164009
 -0.00034241  0.        ]",15.666667,470,24,9246,0,False
471,"[ 4.3748070e-02  7.6620728e-01  1.9660557e-03  2.4187756e+00
  5.6627816e-01  2.0377750e+00 -2.1385944e+00  1.0000000e+00]","[ 6.8202204e-01 -4.2128014e+01  5.9854335e-01  1.9940145e+01
  1.0798849e+00 -1.3173885e+00  3.1723967e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3691609e-02  7.6211232e-01  1.3863351e-03  2.4132988e+00
  5.6700724e-01  2.0358074e+00 -2.1368237e+00  1.0000000e+00]","[ 0.00489641  0.03006328  0.00520458  0.03078234 -0.00479369  0.02071559
 -0.00184899  0.        ]",15.7,471,24,9247,0,False
472,"[ 4.3653537e-02  7.6695424e-01  2.1019089e-03  2.4198866e+00
  5.6617516e-01  2.0381784e+00 -2.1391437e+00  1.0000000e+00]","[-5.7035011e-01 -4.1150684e+01  6.6990249e-02  1.9596800e+01
  1.0417203e+00  2.4398198e+00  3.0669563e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3752968e-02  7.6347184e-01  1.5895875e-03  2.4151146e+00
  5.6676179e-01  2.0368235e+00 -2.1372340e+00  1.0000000e+00]","[ 0.00147235  0.02776916  0.00424584  0.03632932 -0.00503337  0.02095527
 -0.00811503  0.        ]",15.733334,472,24,9248,0,False
473,"[ 4.3354243e-02  7.6818794e-01  2.1054966e-03  2.4213412e+00
  5.6565547e-01  2.0386360e+00 -2.1405494e+00  1.0000000e+00]","[-5.7035011e-01 -4.1150684e+01  6.6990249e-02  1.9596800e+01
  1.0417203e+00  2.4398198e+00  3.0669563e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3752968e-02  7.6347184e-01  1.5895875e-03  2.4151146e+00
  5.6676179e-01  2.0368235e+00 -2.1372340e+00  1.0000000e+00]","[ 0.00147235  0.02776916  0.00424584  0.03632932 -0.00503337  0.02095527
 -0.00811503  0.        ]",15.766666,473,24,9249,0,False
474,"[ 4.3034021e-02  7.6967710e-01  2.2567755e-03  2.4230466e+00
  5.6549728e-01  2.0383809e+00 -2.1421542e+00  1.0000000e+00]","[  0.12492307 -31.619686     0.3388178   29.465244     1.2892998
   3.0133255   -0.18965212   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3781728e-02  7.6520908e-01  1.7966750e-03  2.4175212e+00
  5.6642240e-01  2.0375483e+00 -2.1380930e+00  1.0000000e+00]","[ 0.00041089  0.02715283  0.00321862  0.03821256 -0.00541002  0.01071732
 -0.01393594  0.        ]",15.8,474,24,9250,0,False
475,"[ 4.2885348e-02  7.7066928e-01  2.2542346e-03  2.4242923e+00
  5.6520879e-01  2.0385633e+00 -2.1429305e+00  1.0000000e+00]","[  0.10435063 -40.729828     0.35401314  20.737743     1.0199693
  -0.22439533  -0.05907813   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3781728e-02  7.6564050e-01  1.8369420e-03  2.4181194e+00
  5.6629586e-01  2.0377479e+00 -2.1384230e+00  1.0000000e+00]","[ 0.00023968  0.02701587  0.00284197  0.03763046 -0.00630028  0.01116245
 -0.0160931   0.        ]",15.833333,475,24,9251,0,False
476,"[ 4.2843781e-02  7.7129549e-01  2.2918493e-03  2.4250865e+00
  5.6510401e-01  2.0384727e+00 -2.1435623e+00  1.0000000e+00]","[  0.7854838  -41.02441      0.60834503  20.339691     1.1783197
  -0.0900989    0.5961812    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3770224e-02  7.6706707e-01  1.9596606e-03  2.4199026e+00
  5.6599098e-01  2.0380335e+00 -2.1396999e+00  1.0000000e+00]","[-0.00020544  0.03317918  0.00291045  0.04252688 -0.00770414  0.00866288
 -0.02869366  0.        ]",15.866667,476,24,9252,0,False
477,"[ 4.2832963e-02  7.7189487e-01  2.3095401e-03  2.4259651e+00
  5.6492394e-01  2.0387359e+00 -2.1440456e+00  1.0000000e+00]","[  2.2216172  -33.38048      1.217774    28.61157      1.4224014
  -0.53895575  -2.366214     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3699279e-02  7.6774395e-01  2.0114323e-03  2.4207041e+00
  5.6585485e-01  2.0381122e+00 -2.1403098e+00  1.0000000e+00]","[-0.00147235  0.03482273  0.0029447   0.04358834 -0.00739598  0.00578667
 -0.03211772  0.        ]",15.9,477,24,9253,0,False
478,"[ 4.2861618e-02  7.7292049e-01  2.3184570e-03  2.4274337e+00
  5.6449902e-01  2.0391357e+00 -2.1447687e+00  1.0000000e+00]","[  0.50545925 -41.01213      0.49793544  21.23489      1.1440504
  -0.14939262   0.58395284   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3438502e-02  7.6923770e-01  2.0996362e-03  2.4224932e+00
  5.6554610e-01  2.0383000e+00 -2.1416576e+00  1.0000000e+00]","[-0.00493065  0.02883062  0.00171203  0.0343776  -0.00592363  0.00356103
 -0.02595441  0.        ]",15.933333,478,24,9254,0,False
479,"[ 4.2787105e-02  7.7349406e-01  2.3218265e-03  2.4283495e+00
  5.6432635e-01  2.0393693e+00 -2.1451309e+00  1.0000000e+00]","[-6.8085784e-01 -4.0912369e+01  1.2285069e-02  2.0640171e+01
  9.6977836e-01 -1.1776570e-01  4.3916100e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 4.3377142e-02  7.6958668e-01  2.1149761e-03  2.4229820e+00
  5.6546944e-01  2.0383499e+00 -2.1419492e+00  1.0000000e+00]","[-0.00510186  0.02824853  0.00157507  0.03615812 -0.00602635  0.00362951
 -0.0257832   0.        ]",15.966666,479,24,9255,0,False
480,"[ 0.0426962   0.77473396  0.00253833  2.4302547   0.56411904  2.0398233
 -2.1461785   1.        ]","[ -0.4701216  -40.876514     0.11413673  20.278967     1.027461
  -0.29761466  -0.19491346   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3135539e-02  7.7118391e-01  2.1859226e-03  2.4251661e+00
  5.6502455e-01  2.0386930e+00 -2.1432855e+00  1.0000000e+00]","[-0.00380071  0.0265365   0.00116418  0.03626084 -0.00743022  0.00571819
 -0.02205097  0.        ]",16.0,480,24,9256,0,False
481,"[ 0.04266915  0.7756027   0.00265216  2.4315298   0.56395257  2.0404701
 -2.146547    1.        ]","[  0.3884644  -41.097195     0.45097312  20.239698     1.1217406
  -0.73564625  -0.29723772   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.3058842e-02  7.7178597e-01  2.2108499e-03  2.4259944e+00
  5.6485581e-01  2.0388675e+00 -2.1437573e+00  1.0000000e+00]","[-0.0031159   0.02506415  0.00102722  0.0340352  -0.00695085  0.0065742
 -0.01924324  0.        ]",16.033333,481,24,9257,0,False
482,"[ 0.04265215  0.77609855  0.00264919  2.4322653   0.56373084  2.041023
 -2.1466544   1.        ]","[ -0.46677685 -42.20776      0.13126495  19.618261     1.0028915
  -0.8331578    0.21060665   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.2941876e-02  7.7289236e-01  2.2856314e-03  2.4275477e+00
  5.6456053e-01  2.0391896e+00 -2.1446700e+00  1.0000000e+00]","[-0.00277349  0.02557776  0.00157507  0.03502818 -0.00671117  0.0073275
 -0.0204759   0.        ]",16.066668,482,24,9258,0,False
483,"[ 0.0426719   0.77658415  0.00280716  2.4328089   0.563753    2.04149
 -2.1468632   1.        ]","[ -0.04944308 -42.17768      0.2646037   19.901218     1.059905
  -0.72495055   0.21765396   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 4.2905442e-02  7.7328736e-01  2.3239809e-03  2.4280884e+00
  5.6448382e-01  2.0393527e+00 -2.1449635e+00  1.0000000e+00]","[-0.00249957  0.02499567  0.00191748  0.03482273 -0.00595787  0.00821775
 -0.01958565  0.        ]",16.1,483,24,9259,0,False
484,"[ 0.04270129  0.7775782   0.00352243  2.4335048   0.5643808   2.0429726
 -2.1470606   1.        ]","[  0.32780066 -33.348835     0.42346016  28.698036     1.1408343
   1.9824315   -2.7951367    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.04284025  0.7743209   0.00243328  2.4296012   0.56422114  2.0399394
 -2.1456096   1.        ]","[-0.00198596  0.02711859  0.00280773  0.03886313 -0.00653996  0.01393594
 -0.01845571  0.        ]",16.133333,484,24,9260,0,False
485,"[ 0.04327007  0.7783863   0.00289166  2.435033    0.5628122   2.043761
 -2.1467812   1.        ]","[  0.3604953  -33.190742     0.44547406  28.377628     1.1297432
  -1.1379325   -2.7950234    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.04280765  0.7747753   0.00249655  2.4302819   0.5641195   2.0402596
 -2.145878    1.        ]","[-0.00174627  0.02657074  0.00308166  0.03917129 -0.00650572  0.01619582
 -0.01633279  0.        ]",16.166666,485,24,9261,0,False
486,"[ 0.04314047  0.7789043   0.00308416  2.4357104   0.5629841   2.0441146
 -2.1470273   1.        ]","[ 3.1102827e-01 -4.0614182e+01  3.4364983e-01  1.9947054e+01
  1.0565854e+00 -1.0885005e+00  3.9003780e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04275588  0.77609843  0.00279568  2.4320037   0.5639297   2.0415406
 -2.146369    1.        ]","[-0.00082178  0.02229066  0.00510186  0.02886486 -0.00315014  0.02136616
 -0.00801231  0.        ]",16.2,486,24,9262,0,False
487,"[ 0.0430092   0.77966374  0.00335382  2.4368017   0.56319463  2.0446146
 -2.14707     1.        ]","[ 3.1102827e-01 -4.0614182e+01  3.4364983e-01  1.9947054e+01
  1.0565854e+00 -1.0885005e+00  3.9003780e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04275588  0.77609843  0.00279568  2.4320037   0.5639297   2.0415406
 -2.146369    1.        ]","[-0.00082178  0.02229066  0.00510186  0.02886486 -0.00315014  0.02136616
 -0.00801231  0.        ]",16.233334,487,24,9263,0,False
488,"[ 0.04307981  0.7806206   0.00349289  2.4381137   0.5631326   2.0450146
 -2.1467097   1.        ]","[ 1.5872244e+00 -4.0895245e+01  9.0502763e-01  1.9786489e+01
  1.0948281e+00 -6.4785653e-01  3.4007505e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04278656  0.77736586  0.00290881  2.433672    0.5634062   2.042716
 -2.1465838   1.        ]","[ 0.00054785  0.02092103  0.00181475  0.02756372 -0.00873136  0.01886659
 -0.0034583   0.        ]",16.266666,488,24,9264,0,False
489,"[ 0.04317188  0.78099656  0.00357065  2.4385107   0.56315124  2.045054
 -2.1466763   1.        ]","[ 6.6909254e-01 -4.0855495e+01  5.8703023e-01  2.0076717e+01
  1.0932338e+00 -5.3196281e-01  3.4389889e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04281724  0.7778797   0.00297401  2.4343624   0.563341    2.0431435
 -2.1466777   1.        ]","[ 0.0010957   0.02020198  0.00191748  0.02698163 -0.00561547  0.01732576
 -0.00362951  0.        ]",16.3,489,24,9265,0,False
490,"[ 0.04334764  0.7819062   0.00357113  2.4396572   0.5627931   2.0462048
 -2.1464896   1.        ]","[-1.0147740e+00 -3.2770332e+01 -1.3544801e-01  2.8459747e+01
  1.0635965e+00  2.5539808e+00  4.0877429e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04288819  0.77871     0.00311206  2.4354477   0.56331223  2.0436823
 -2.1467447   1.        ]","[ 0.00174627  0.02270155  0.00349255  0.0299948  -0.00140387  0.01578494
 -0.00260229  0.        ]",16.333334,490,24,9266,0,False
491,"[ 0.04338436  0.7823339   0.00372555  2.4400594   0.562644    2.0471852
 -2.1467605   1.        ]","[-1.9800816e+00 -3.2769215e+01 -5.2410412e-01  2.8554684e+01
  1.0020304e+00  2.5829184e+00  4.3296665e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04291886  0.7791568   0.00318684  2.4360478   0.5632816   2.0439699
 -2.1467543   1.        ]","[ 0.00181475  0.02280427  0.00380071  0.03009753 -0.00106146  0.01475772
 -0.00136963  0.        ]",16.366667,491,24,9267,0,False
492,"[ 0.04329555  0.7832795   0.0041074   2.4411557   0.5628131   2.0483778
 -2.1470008   1.        ]","[-3.9344890e+00 -3.1713625e+01 -1.2722954e+00  2.8861866e+01
  1.0106633e+00  2.4941566e+00  4.4545652e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04301091  0.78010786  0.00332874  2.437365    0.5631416   2.0447216
 -2.1467543   1.        ]","[ 1.8489948e-03  2.0510145e-02  3.0474172e-03  2.7597958e-02
 -2.7050108e-03  1.5374049e-02 -3.4240642e-05  0.0000000e+00]",16.4,492,24,9268,0,False
493,"[ 0.04324869  0.78387946  0.00438286  2.4418628   0.5630216   2.048643
 -2.1473641   1.        ]","[-1.2624586e+00 -3.1564083e+01 -1.9855480e-01  2.7761070e+01
  1.0802215e+00  1.9508443e+00  3.9272727e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04311061  0.78090936  0.00346104  2.43841     0.5630112   2.0456266
 -2.1467543   1.        ]","[ 2.6707700e-03  2.1674328e-02  3.4240643e-03  2.8933343e-02
 -3.5952674e-03  2.2667306e-02  1.1419437e-15  0.0000000e+00]",16.433332,493,24,9269,0,False
494,"[ 0.04314074  0.78496486  0.00479951  2.443168    0.5632239   2.0503604
 -2.1473768   1.        ]","[-5.5128706e-01 -3.9889214e+01  1.4660881e-01  2.0177536e+01
  1.1145189e+00 -1.2824765e+00  3.3064135e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04316238  0.7817952   0.00367772  2.4394321   0.5629575   2.0466697
 -2.146766    1.        ]","[ 0.00157507  0.02205097  0.00499913  0.02595441 -0.00181475  0.02615985
 -0.00020544  0.        ]",16.466667,494,24,9270,0,False
495,"[ 0.04302742  0.78579575  0.00496173  2.4445646   0.5632054   2.0513074
 -2.14728     1.        ]","[ 2.1323287e+00 -3.9962162e+01  1.2237263e+00  1.9593838e+01
  1.1312453e+00 -1.3431385e+00  2.8377373e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04317581  0.7823091   0.00383303  2.4400554   0.5629556   2.047197
 -2.14685     1.        ]","[ 0.00102722  0.0235918   0.0062318   0.02776916 -0.00075329  0.02633105
 -0.00171203  0.        ]",16.5,495,24,9271,0,False
496,"[ 0.04307878  0.7860767   0.0049345   2.4449284   0.56307113  2.051497
 -2.1471658   1.        ]","[ 2.0728760e+00 -3.9982143e+01  1.2440584e+00  2.0184784e+01
  1.1233907e+00 -8.3146197e-01  2.8207367e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.7833196   0.00416668  2.4412498   0.5629556   2.0483592
 -2.1470304   1.        ]","[ 4.4512836e-04  2.3591803e-02  7.4987006e-03  2.7426755e-02
  1.2529660e-15  2.6468016e-02 -4.0403958e-03  0.0000000e+00]",16.533333,496,24,9272,0,False
497,"[ 0.04294743  0.7866858   0.00514115  2.4458613   0.5631695   2.0521066
 -2.1472852   1.        ]","[-1.2315927e+00 -3.1710875e+01 -2.2503830e-01  2.8544029e+01
  1.0705125e+00  2.1780756e+00  4.2189863e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.78362256  0.00425488  2.4415913   0.5629556   2.0486832
 -2.1470804   1.        ]","[ 3.0816579e-04  2.3454839e-02  7.5329412e-03  2.7426755e-02
  1.2529660e-15  2.6536498e-02 -4.1088769e-03  0.0000000e+00]",16.566668,497,24,9273,0,False
498,"[ 0.04277327  0.78756243  0.00552457  2.44727     0.56337917  2.053093
 -2.1475244   1.        ]","[ 5.7128060e-01 -4.0979950e+01  6.8624687e-01  2.0726582e+01
  1.1051749e+00 -7.7990991e-01  3.0033167e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.78477496  0.00460002  2.4430485   0.5629556   2.050008
 -2.1471915   1.        ]","[ 7.4047911e-16  1.9140519e-02  5.7181874e-03  2.4413578e-02
  1.2529660e-15  2.1434642e-02 -1.7462728e-03  0.0000000e+00]",16.6,498,24,9274,0,False
499,"[ 0.04275331  0.78784037  0.00554449  2.4477892   0.56335753  2.053373
 -2.1473856   1.        ]","[-3.4944531e-01 -3.2101360e+01  9.6162304e-02  2.9295893e+01
  1.1043040e+00  2.3973782e+00  4.2550084e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.7851259   0.00469398  2.4436123   0.5629556   2.0504203
 -2.147201    1.        ]","[ 7.4047911e-16  1.9791091e-02  5.5127433e-03  2.8043086e-02
  1.2529660e-15  2.2735788e-02 -1.0614599e-03  0.0000000e+00]",16.633333,499,24,9275,0,False
500,"[ 0.04266731  0.7887405   0.00574131  2.4492517   0.56312317  2.0543022
 -2.1480458   1.        ]","[ 3.1133753e-01 -4.1206966e+01  5.2265871e-01  1.9378817e+01
  1.0882033e+00 -9.4827402e-01  3.4017453e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.78589284  0.00491833  2.4447837   0.56297284  2.051245
 -2.1472452   1.        ]","[ 7.4047911e-16  1.9962294e-02  5.6839469e-03  3.0987782e-02
  3.0816579e-04  2.2085214e-02 -9.5873798e-04  0.0000000e+00]",16.666666,500,24,9276,0,False
501,"[ 0.04268964  0.78899515  0.00573313  2.449652    0.562923    2.0544338
 -2.1483712   1.        ]","[-2.3610899e-01 -4.1246063e+01  1.7004542e-01  1.9672594e+01
  1.0860190e+00 -7.9091609e-01  4.0843301e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04319306  0.7863128   0.00504488  2.4453936   0.56301886  2.051661
 -2.1472797   1.        ]","[ 7.4047911e-16  1.7839374e-02  5.4785027e-03  2.7460996e-02
  1.1299412e-03  1.8592669e-02 -1.3353850e-03  0.0000000e+00]",16.7,501,24,9277,0,False
502,"[ 0.0424799   0.7897813   0.00600275  2.4508486   0.56311214  2.0553467
 -2.148529    1.        ]","[ 6.3947594e-01 -3.2236462e+01  4.0058985e-01  2.8458563e+01
  1.1283504e+00  2.5547633e+00  4.7273897e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04310102  0.78706443  0.00525197  2.4466207   0.56307065  2.0524874
 -2.1473968   1.        ]","[-0.00164355  0.01821602  0.00523882  0.02930999  0.00154083  0.01934596
 -0.00246533  0.        ]",16.733334,502,24,9278,0,False
503,"[ 0.04241808  0.7901028   0.00606634  2.45136     0.5631188   2.0557215
 -2.1485503   1.        ]","[-7.6313508e-01 -4.1172699e+01  1.5011813e-01  1.9046104e+01
  1.0349195e+00 -7.7228332e-01  2.8880322e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04300707  0.7876723   0.00541303  2.447641    0.56307644  2.053149
 -2.1476536   1.        ]","[-0.00280773  0.01979109  0.0051361   0.03228893  0.00058209  0.0214004
 -0.006403    0.        ]",16.766666,503,24,9279,0,False
504,"[ 0.04244584  0.7909208   0.00607409  2.4527774   0.56283027  2.0562413
 -2.1488297   1.        ]","[ 6.3709289e-01 -3.3077518e+01  5.0034612e-01  2.8227053e+01
  1.1394560e+00  2.1944766e+00  4.2775804e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04285942  0.7885658   0.0056182   2.4489524   0.56307644  2.0540502
 -2.1480026   1.        ]","[-3.2528611e-03  1.9688370e-02  4.6567274e-03  3.0029044e-02
  1.2529660e-15  2.0373182e-02 -8.0123106e-03  0.0000000e+00]",16.8,504,24,9280,0,False
505,"[ 0.04244466  0.79152495  0.0061126   2.4538338   0.5626814   2.0564854
 -2.1490757   1.        ]","[ 2.4084169e-01 -4.1359547e+01  3.8967797e-01  2.0694803e+01
  1.1122801e+00 -8.9071262e-01  3.9761541e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.0427578   0.7890318   0.00573709  2.4496331   0.56307644  2.0545716
 -2.1481597   1.        ]","[-3.5267861e-03  1.8284503e-02  4.4855243e-03  2.7324032e-02
  1.2529660e-15  1.9380204e-02 -6.6769253e-03  0.0000000e+00]",16.833334,505,24,9281,0,False
506,"[ 0.04254615  0.7923997   0.00613594  2.4551911   0.562349    2.0566995
 -2.1495075   1.        ]","[ 7.8964031e-01 -3.2811268e+01  5.6740576e-01  2.8461496e+01
  1.1745597e+00  2.0040107e+00  4.4679157e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04263124  0.7896569   0.00586748  2.4507108   0.56307644  2.0552006
 -2.1483593   1.        ]","[-3.3555829e-03  1.6024621e-02  3.4583048e-03  2.6878905e-02
  1.2529660e-15  1.6846396e-02 -5.0676153e-03  0.0000000e+00]",16.866667,506,24,9282,0,False
507,"[ 0.04260452  0.7926501   0.00602853  2.4556792   0.5621029   2.0569177
 -2.1494317   1.        ]","[ -0.8865222  -40.98771      0.08529062  19.691742     1.0128999
  -1.0091146   -0.37594256   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.04260056  0.78991765  0.00590391  2.4511938   0.56307644  2.0553942
 -2.1484609   1.        ]","[-2.8077327e-03  1.5819177e-02  2.9789358e-03  2.7871883e-02
  1.2529660e-15  1.4689236e-02 -5.3757811e-03  0.0000000e+00]",16.9,507,24,9283,0,False
508,"[ 0.04239379  0.79326814  0.00598742  2.4568286   0.562272    2.0563722
 -2.1495929   1.        ]","[-3.9170849e-01 -4.0725731e+01  2.1491240e-01  1.9640238e+01
  1.0361267e+00 -1.0079464e+00  2.9998699e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04255071  0.79079586  0.00597294  2.452722    0.5629422   2.0559447
 -2.148831    1.        ]","[-0.00130114  0.01941444  0.00167779  0.0342064  -0.00239685  0.01253207
 -0.00797807  0.        ]",16.933332,508,24,9284,0,False
509,"[ 0.04239166  0.79374415  0.0059471   2.4576983   0.5620602   2.0568573
 -2.1496224   0.00732595]","[ 1.8240099e-01 -3.2723896e+01  4.2401364e-01  2.8635782e+01
  1.1504685e+00 -6.0090947e-01  4.9537010e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04254496  0.7913634   0.00599595  2.453627    0.56272745  2.0561824
 -2.1490571   0.00732595]","[-0.00047937  0.01869539  0.0009245   0.03057689 -0.00578667  0.00917649
 -0.0076699   0.        ]",16.966667,509,24,9285,0,False
510,"[ 0.04189619  0.7945367   0.00682673  2.4587808   0.5632704   2.0561373
 -2.1511507   0.        ]","[-7.1738952e-01 -4.1923710e+01  7.7323005e-02  2.0635897e+01
  1.0124488e+00 -9.0547812e-01  2.8956241e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04252386  0.7921611   0.00601129  2.4548564   0.562528    2.0563242
 -2.1492891   0.        ]","[-0.00041089  0.01766817  0.00037665  0.02749524 -0.00506762  0.00362951
 -0.00571819  0.        ]",17.0,510,24,9286,0,False
511,"[ 0.04203486  0.795273    0.00679046  2.4601836   0.56261766  2.0562286
 -2.1522002   0.        ]","[ 1.3867536e+00 -3.3173351e+01  7.3710889e-01  2.9417168e+01
  1.1372083e+00 -6.1632890e-01  4.3306500e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.04247401  0.7925676   0.00603046  2.4555695   0.5624782   2.0564182
 -2.1494195   0.        ]","[-0.00119842  0.01763393  0.00047937  0.02930999 -0.00315014  0.00335558
 -0.00496489  0.        ]",17.033333,511,24,9287,0,False
512,"[ 0.042006    0.7962275   0.00682275  2.461916    0.56235844  2.054968
 -2.1536498   0.        ]","[  0.99919546 -41.172607     0.62424904  19.703754     1.0875285
  -0.74873173   0.13597141   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.04232636  0.7932119   0.00620495  2.4567277   0.5624782   2.0564315
 -2.1499739   0.        ]","[-0.00342406  0.01763393  0.00342406  0.03153563 -0.00065057  0.00157507
 -0.01194998  0.        ]",17.066668,512,24,9288,0,False
